Sl No,VIN,ECU Under Test,Deployment Status,Deployment start time,Deployment end time
17349,MD2B35300NCK08548,VCU,UPDATE_COMPLETED,2022-03-24T05:37:38Z,2022-03-24T17:58:59Z
17350,MD2B35300NCK08548,TEL,UPDATE_COMPLETED,2022-03-22T05:20:43Z,2022-03-24T04:18:25Z
17351,MD2B35300NCK08548,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-22T04:18:27Z
17352,MD2B35300NCK08548,TEL,UPDATE SKIPPED,2022-01-14T04:30:12Z,2022-01-14T04:32:57Z
17353,MD2B35305NCK08559,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17354,MD2B35305NCK08559,VCU,UPDATE_COMPLETED,2022-03-20T04:00:23Z,2022-03-20T14:06:07Z
17355,MD2B35305NCK08559,TEL,UPDATE SKIPPED,2022-03-19T17:52:17Z,2022-03-20T03:36:35Z
17356,MD2B35305NCK08559,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-19T16:42:35Z
17357,MD2B35305NCK08559,TEL,UPDATE SKIPPED,2022-03-12T06:09:01Z,2022-03-12T07:06:34Z
17358,MD2B35305NCK08559,TEL,UPDATE SKIPPED,2022-01-14T04:20:22Z,2022-01-14T04:28:13Z
17359,MD2B35307NCK08577,VCU,UPDATE_FAILED,2022-04-21T07:22:05Z,2022-04-23T15:54:59Z
17360,MD2B35307NCK08577,VCU,UPDATE_FAILED,2022-04-19T18:21:19Z,2022-04-20T14:06:31Z
17361,MD2B35307NCK08577,VCU,UPDATE_COMPLETED,2022-03-21T13:12:24Z,2022-03-24T17:05:46Z
17362,MD2B35307NCK08577,VCU,UPDATE_FAILED,2022-03-20T16:17:45Z,2022-03-21T11:42:09Z
17363,MD2B35307NCK08577,TEL,UPDATE_COMPLETED,2022-03-20T05:34:04Z,2022-03-20T14:56:47Z
17364,MD2B35307NCK08577,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-20T05:10:10Z
17365,MD2B35307NCK08577,TEL,UPDATE SKIPPED,2022-01-14T04:20:07Z,2022-01-14T04:22:48Z
17366,MD2B35303NCK08561,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-27T06:42:59Z
17367,MD2B35303NCK08561,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-22T09:22:58Z
17368,MD2B35303NCK08561,VCU,UPDATE_COMPLETED,2022-04-12T12:22:59Z,2022-04-13T14:21:35Z
17369,MD2B35303NCK08561,VCU,REQUEST_PENDING,2022-04-12T12:20:40Z,None
17370,MD2B35303NCK08561,VCU,UPDATE_COMPLETED,2022-03-31T13:13:38Z,2022-04-04T06:13:42Z
17371,MD2B35303NCK08561,TEL,UPDATE SKIPPED,2022-03-26T08:29:54Z,2022-03-31T12:55:56Z
17372,MD2B35303NCK08561,TEL,UPDATE_FAILED,2022-03-22T10:18:16Z,2022-03-26T08:15:28Z
17373,MD2B35303NCK08561,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-22T08:59:05Z
17374,MD2B35303NCK08561,TEL,UPDATE SKIPPED,2022-01-14T04:17:13Z,2022-01-14T04:20:46Z
17375,MD2B35307NCK08546,TEL,PACKAGE_DOWNLOADING,2022-05-05T06:20:50Z,None
17376,MD2B35307NCK08546,VCU,UPDATE_COMPLETED,2022-04-21T07:21:52Z,2022-04-22T02:56:11Z
17377,MD2B35307NCK08546,VCU,UPDATE_FAILED,2022-04-19T18:21:19Z,2022-04-21T03:13:03Z
17378,MD2B35307NCK08546,VCU,UPDATE_COMPLETED,2022-03-27T17:35:25Z,2022-04-08T08:20:49Z
17379,MD2B35307NCK08546,TEL,UPDATE_COMPLETED,2022-03-19T06:02:38Z,2022-03-27T17:23:20Z
17380,MD2B35307NCK08546,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-16T13:28:50Z
17381,MD2B35307NCK08546,TEL,UPDATE SKIPPED,2022-03-08T06:41:11Z,2022-03-08T07:56:53Z
17382,MD2B35307NCK08546,TEL,UPDATE SKIPPED,2022-01-14T04:13:18Z,2022-01-14T04:17:55Z
17383,MD2B35306NCK08747,VCU,PACKAGE_DOWNLOADING,2022-04-19T18:21:19Z,None
17384,MD2B35306NCK08747,VCU,UPDATE_COMPLETED,2022-03-22T17:05:20Z,2022-03-25T04:59:13Z
17385,MD2B35306NCK08747,TEL,UPDATE SKIPPED,2022-03-21T16:25:23Z,2022-03-22T17:02:06Z
17386,MD2B35306NCK08747,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-21T15:45:27Z
17387,MD2B35306NCK08747,TEL,UPDATE SKIPPED,2022-01-14T04:35:32Z,2022-01-14T06:40:37Z
17388,MD2B35306NCK08747,TEL,REQUEST_PENDING,2022-01-14T04:10:10Z,None
17389,MD2B35303NCK08544,VCU,UPDATE SKIPPED,2022-05-26T12:26:06Z,2022-05-26T13:12:09Z
17390,MD2B35303NCK08544,VCU,REQUEST_PENDING,2022-05-26T12:25:50Z,None
17391,MD2B35303NCK08544,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17392,MD2B35303NCK08544,VCU,UPDATE_COMPLETED,2022-04-06T19:58:51Z,2022-04-07T16:26:42Z
17393,MD2B35303NCK08544,VCU,UPDATE_COMPLETED,2022-03-28T11:05:20Z,2022-04-02T17:52:04Z
17394,MD2B35303NCK08544,TEL,UPDATE_COMPLETED,2022-03-16T09:00:49Z,2022-03-28T11:03:20Z
17395,MD2B35303NCK08544,TEL,UPDATE SKIPPED,2022-01-14T04:08:39Z,2022-01-14T04:13:15Z
17396,MD2B35301NCK08543,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-28T13:20:08Z
17397,MD2B35301NCK08543,TEL,UPDATE_COMPLETED,2022-05-05T06:20:50Z,2022-05-06T15:06:53Z
17398,MD2B35301NCK08543,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-20T20:31:47Z
17399,MD2B35301NCK08543,VCU,UPDATE_COMPLETED,2022-03-19T21:22:02Z,2022-03-20T17:16:39Z
17400,MD2B35301NCK08543,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-19T21:11:32Z
17401,MD2B35301NCK08543,TEL,UPDATE SKIPPED,2022-01-14T04:05:24Z,2022-01-14T04:07:59Z
17402,MD2B35305NCK08447,TEL,NVM CORRUPTION,2022-03-17T13:13:35Z,2022-03-21T06:03:03Z
17403,MD2B35305NCK08447,TEL,UPDATE SKIPPED,2022-01-14T03:57:15Z,2022-01-14T04:00:01Z
17404,MD2B35308NCK08572,VCU,UPDATE_COMPLETED,2022-03-08T05:27:40Z,2022-03-08T06:48:03Z
17405,MD2B35308NCK08572,VCU,UPDATE_FAILED,2022-03-07T09:45:45Z,2022-03-07T10:24:44Z
17406,MD2B35308NCK08572,TEL,UPDATE_COMPLETED,2022-03-07T06:16:00Z,2022-03-07T07:49:42Z
17407,MD2B35308NCK08572,TEL,REQUEST_PENDING,2022-03-07T06:15:43Z,None
17408,MD2B35308NCK08572,TEL,UPDATE_FAILED,2022-03-07T05:43:52Z,2022-03-07T05:55:47Z
17409,MD2B35308NCK08572,TEL,UPDATE SKIPPED,2022-01-14T03:53:41Z,2022-02-02T06:52:34Z
17410,MD2B3530XNCK08573,VCU,UPDATE SKIPPED,2022-06-02T11:28:20Z,2022-06-02T12:02:12Z
17411,MD2B3530XNCK08573,VCU,UPTANE PROVISIONING,2022-06-02T11:10:34Z,2022-06-02T11:20:37Z
17412,MD2B3530XNCK08573,VCU,REQUEST_PENDING,2022-06-02T11:09:46Z,None
17413,MD2B3530XNCK08573,TEL,NVM CORRUPTION,2022-03-16T09:00:49Z,2022-03-16T16:03:29Z
17414,MD2B3530XNCK08573,TEL,UPDATE SKIPPED,2022-01-14T03:49:28Z,2022-01-14T03:52:20Z
17415,MD2B35303NCK08771,MCU,UPDATE_ABORTED,2022-05-25T04:35:39Z,2022-05-29T12:24:35Z
17416,MD2B35303NCK08771,VCU,UPDATE SKIPPED,2022-05-10T11:47:10Z,2022-05-10T11:59:51Z
17417,MD2B35303NCK08771,VCU,UPDATE SKIPPED,2022-05-10T11:40:33Z,2022-05-10T12:20:55Z
17418,MD2B35303NCK08771,TEL,NVM CORRUPTION,2022-03-30T09:00:25Z,2022-03-30T13:12:12Z
17419,MD2B35303NCK08771,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-30T08:34:51Z
17420,MD2B35303NCK08771,TEL,UPDATE SKIPPED,2022-01-14T03:48:28Z,2022-01-14T03:54:13Z
17421,MD2B35309NCK08547,MCU,UPDATE_FAILED,2022-05-25T04:35:39Z,2022-06-13T03:37:10Z
17422,MD2B35309NCK08547,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-22T08:59:39Z
17423,MD2B35309NCK08547,VCU,UPDATE_COMPLETED,2022-04-12T05:11:35Z,2022-04-12T09:18:04Z
17424,MD2B35309NCK08547,TEL,UPDATE_COMPLETED,2022-03-17T11:52:05Z,2022-03-17T13:02:46Z
17425,MD2B35309NCK08547,TEL,UPTANE PROVISIONING,2022-03-16T09:00:49Z,2022-03-17T12:02:32Z
17426,MD2B35309NCK08547,TEL,UPDATE SKIPPED,2022-01-14T03:45:27Z,2022-01-14T03:51:11Z
17427,MD2B35308NCK08541,VCU,UPDATE_WAITING_FOR_PRECONDITIONS,2022-04-19T18:21:19Z,None
17428,MD2B35308NCK08541,VCU,UPDATE_COMPLETED,2022-03-21T13:21:05Z,2022-03-28T16:25:30Z
17429,MD2B35308NCK08541,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-21T12:41:06Z
17430,MD2B35308NCK08541,TEL,UPDATE SKIPPED,2022-01-14T03:36:30Z,2022-01-14T03:39:09Z
17431,MD2B35307NCK08563,VCU,UPDATE SKIPPED,2022-06-25T07:32:29Z,2022-06-25T08:09:28Z
17432,MD2B35307NCK08563,VCU,REQUEST_PENDING,2022-06-25T07:31:57Z,None
17433,MD2B35307NCK08563,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-29T05:21:33Z
17434,MD2B35307NCK08563,VCU,UPDATE_COMPLETED,2022-04-21T07:21:59Z,2022-04-21T12:52:39Z
17435,MD2B35307NCK08563,VCU,UPDATE_FAILED,2022-04-19T18:21:19Z,2022-04-20T14:09:42Z
17436,MD2B35307NCK08563,VCU,UPDATE_COMPLETED,2022-04-02T14:45:41Z,2022-04-13T04:59:07Z
17437,MD2B35307NCK08563,TEL,UPDATE SKIPPED,2022-04-02T13:35:24Z,2022-04-02T14:31:20Z
17438,MD2B35307NCK08563,TEL,UPDATE_FAILED,2022-03-27T07:20:30Z,2022-04-02T13:26:31Z
17439,MD2B35307NCK08563,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-27T07:00:25Z
17440,MD2B35307NCK08563,TEL,UPDATE SKIPPED,2022-01-14T02:46:48Z,2022-01-14T02:49:22Z
17441,MD2B3530XNCK08556,VCU,UPDATE SKIPPED,2022-05-07T06:04:56Z,2022-05-07T06:16:20Z
17442,MD2B3530XNCK08556,VCU,UPDATE SKIPPED,2022-04-19T18:21:19Z,2022-05-07T06:01:42Z
17443,MD2B3530XNCK08556,VCU,REQUEST_PENDING,2022-03-27T01:34:21Z,None
17444,MD2B3530XNCK08556,TEL,UPDATE_COMPLETED,2022-03-16T09:00:49Z,2022-03-27T01:24:58Z
17445,MD2B3530XNCK08556,TEL,UPDATE SKIPPED,2022-01-14T02:45:49Z,2022-01-14T03:01:20Z
17446,MD2B35301NCK08381,VCU,REQUEST_PENDING,2022-04-21T06:55:41Z,None
17447,MD2B35301NCK08381,VCU,UPDATE_FAILED,2022-04-19T18:21:19Z,2022-04-20T05:13:58Z
17448,MD2B35301NCK08381,VCU,UPDATE SKIPPED,2022-04-12T08:58:03Z,2022-04-13T05:50:01Z
17449,MD2B35301NCK08381,VCU,UPDATE_COMPLETED,2022-04-12T08:57:25Z,2022-04-12T10:53:12Z
17450,MD2B35301NCK08381,VCU,UPDATE_COMPLETED,2022-03-23T05:37:22Z,2022-03-24T03:47:33Z
17451,MD2B35301NCK08381,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-23T05:32:33Z
17452,MD2B35301NCK08381,TEL,UPDATE SKIPPED,2022-01-14T02:26:31Z,2022-01-14T02:29:14Z
17453,MD2B35306NCK08327,MCU,UPDATE_WAITING_FOR_PRECONDITIONS,2022-05-25T04:35:39Z,None
17454,MD2B35306NCK08327,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-25T17:09:35Z
17455,MD2B35306NCK08327,VCU,UPDATE_COMPLETED,2022-03-20T16:05:53Z,2022-03-26T02:01:24Z
17456,MD2B35306NCK08327,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-20T15:25:23Z
17457,MD2B35306NCK08327,TEL,UPDATE SKIPPED,2022-01-14T02:22:44Z,2022-01-14T02:25:17Z
17458,MD2B35307NCK08448,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17459,MD2B35307NCK08448,VCU,UPDATE_COMPLETED,2022-04-12T07:26:09Z,2022-04-12T08:13:13Z
17460,MD2B35307NCK08448,VCU,REQUEST_PENDING,2022-04-12T07:25:31Z,None
17461,MD2B35307NCK08448,TEL,REQUEST_PENDING,2022-04-12T07:25:26Z,None
17462,MD2B35307NCK08448,TEL,NVM CORRUPTION,2022-03-30T10:28:30Z,2022-03-30T10:53:04Z
17463,MD2B35307NCK08448,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-30T10:25:51Z
17464,MD2B35307NCK08448,TEL,UPDATE SKIPPED,2022-03-08T08:53:15Z,2022-03-08T09:15:14Z
17465,MD2B35307NCK08448,TEL,UPDATE SKIPPED,2022-01-14T02:17:57Z,2022-01-14T02:20:37Z
17466,MD2B35305NCK08383,TEL,UPDATE SKIPPED,2022-06-02T07:10:24Z,2022-06-02T08:19:04Z
17467,MD2B35305NCK08383,TEL,UPTANE PROVISIONING,2022-04-19T06:39:36Z,2022-06-02T07:59:19Z
17468,MD2B35305NCK08383,TEL,REQUEST_PENDING,2022-03-17T13:13:35Z,None
17469,MD2B35305NCK08383,TEL,UPDATE SKIPPED,2022-02-24T11:22:56Z,2022-02-24T11:50:59Z
17470,MD2B35305NCK08383,TEL,UPDATE SKIPPED,2022-01-14T02:17:23Z,2022-01-14T02:22:08Z
17471,MD2B35300NCK08386,VCU,UPDATE SKIPPED,2022-05-27T13:14:14Z,2022-05-27T13:59:02Z
17472,MD2B35300NCK08386,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17473,MD2B35300NCK08386,VCU,UPDATE_COMPLETED,2022-03-21T04:30:55Z,2022-03-23T14:27:13Z
17474,MD2B35300NCK08386,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-21T03:23:16Z
17475,MD2B35300NCK08386,TEL,UPDATE SKIPPED,2022-01-14T02:10:41Z,2022-01-14T02:13:17Z
17476,MD2B35304NCK08326,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-27T12:28:17Z
17477,MD2B35304NCK08326,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-20T13:04:17Z
17478,MD2B35304NCK08326,VCU,UPDATE_COMPLETED,2022-04-13T10:26:06Z,2022-04-13T11:29:16Z
17479,MD2B35304NCK08326,VCU,REQUEST_PENDING,2022-04-13T10:25:44Z,None
17480,MD2B35304NCK08326,VCU,UPDATE_COMPLETED,2022-03-23T16:19:31Z,2022-03-24T06:19:07Z
17481,MD2B35304NCK08326,TEL,UPDATE_COMPLETED,2022-03-22T07:20:33Z,2022-03-23T15:13:25Z
17482,MD2B35304NCK08326,TEL,UPDATE_FAILED,2022-03-19T08:48:52Z,2022-03-22T06:20:30Z
17483,MD2B35304NCK08326,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-18T10:00:44Z
17484,MD2B35304NCK08326,TEL,UPDATE_FAILED,2022-01-14T02:06:43Z,2022-01-14T02:09:17Z
17485,MD2B35309NCK08550,VCU,UPDATE_WAITING_FOR_PRECONDITIONS,2022-04-19T18:21:19Z,None
17486,MD2B35309NCK08550,VCU,UPDATE_COMPLETED,2022-03-30T04:30:22Z,2022-03-30T14:48:30Z
17487,MD2B35309NCK08550,TEL,UPDATE_COMPLETED,2022-03-29T17:20:56Z,2022-03-30T03:43:57Z
17488,MD2B35309NCK08550,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-29T16:42:52Z
17489,MD2B35309NCK08550,TEL,UPDATE SKIPPED,2022-03-10T10:31:51Z,2022-03-10T10:52:22Z
17490,MD2B35309NCK08550,TEL,UPDATE SKIPPED,2022-01-14T02:03:23Z,2022-01-14T02:06:11Z
17491,MD2B35309NCK08578,VCU,UPDATE SKIPPED,2022-04-19T18:21:19Z,2022-05-26T11:54:25Z
17492,MD2B35309NCK08578,VCU,REQUEST_PENDING,2022-03-27T09:35:53Z,None
17493,MD2B35309NCK08578,TEL,UPDATE_COMPLETED,2022-03-27T02:20:53Z,2022-03-27T09:12:29Z
17494,MD2B35309NCK08578,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-27T02:07:49Z
17495,MD2B35309NCK08578,TEL,UPDATE SKIPPED,2022-01-14T02:01:33Z,2022-01-14T03:41:32Z
17496,MD2B35309NCK08385,VCU,UPDATE SKIPPED,2022-05-23T11:51:41Z,2022-05-28T06:13:11Z
17497,MD2B35309NCK08385,VCU,REQUEST_PENDING,2022-05-23T11:46:43Z,None
17498,MD2B35309NCK08385,VCU,UPDATE_FAILED,2022-05-06T10:06:57Z,2022-05-07T05:25:20Z
17499,MD2B35309NCK08385,VCU,UPDATE_FAILED,2022-04-23T08:15:15Z,2022-05-07T01:52:40Z
17500,MD2B35309NCK08385,VCU,UPDATE_COMPLETED,2022-04-23T07:08:41Z,2022-04-23T08:25:48Z
17501,MD2B35309NCK08385,VCU,UPDATE_FAILED,2022-04-19T18:21:19Z,2022-04-23T07:08:48Z
17502,MD2B35309NCK08385,VCU,UPDATE_FAILED,2022-04-13T14:17:08Z,2022-04-23T07:04:46Z
17503,MD2B35309NCK08385,VCU,UPDATE_FAILED,2022-04-07T14:50:33Z,2022-04-13T13:10:23Z
17504,MD2B35309NCK08385,VCU,UPDATE_FAILED,2022-03-31T04:24:12Z,2022-04-07T14:46:23Z
17505,MD2B35309NCK08385,TEL,UPDATE_COMPLETED,2022-03-19T06:03:41Z,2022-03-31T03:51:55Z
17506,MD2B35309NCK08385,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-19T04:15:28Z
17507,MD2B35309NCK08385,TEL,UPDATE SKIPPED,2022-01-14T01:54:54Z,2022-01-14T01:57:27Z
17508,MD2B35309NCK08449,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17509,MD2B35309NCK08449,VCU,UPDATE_COMPLETED,2022-03-28T03:17:23Z,2022-03-30T05:58:26Z
17510,MD2B35309NCK08449,TEL,UPDATE_COMPLETED,2022-03-21T12:56:15Z,2022-03-28T03:03:17Z
17511,MD2B35309NCK08449,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-21T12:48:35Z
17512,MD2B35309NCK08449,TEL,UPDATE SKIPPED,2022-01-14T01:50:02Z,2022-01-14T01:53:31Z
17513,MD2B35306NCK08540,VCU,UPDATE_COMPLETED,2022-06-02T05:45:39Z,2022-06-02T10:10:19Z
17514,MD2B35306NCK08540,VCU,REQUEST_PENDING,2022-06-02T05:45:27Z,None
17515,MD2B35306NCK08540,VCU,UPDATE_COMPLETED,2022-03-07T09:45:45Z,2022-03-07T11:25:30Z
17516,MD2B35306NCK08540,TEL,UPDATE_COMPLETED,2022-03-07T05:43:52Z,2022-03-07T07:52:52Z
17517,MD2B35306NCK08540,TEL,UPDATE SKIPPED,2022-01-14T06:19:18Z,2022-01-14T06:29:34Z
17518,MD2B35306NCK08540,TEL,REQUEST_PENDING,2022-01-14T01:34:50Z,None
17519,MD2B35305NCK08772,MCU,UPDATE_ABORTED,2022-05-25T04:35:39Z,2022-05-31T08:55:44Z
17520,MD2B35305NCK08772,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-22T08:36:50Z
17521,MD2B35305NCK08772,VCU,UPDATE_COMPLETED,2022-03-25T14:26:16Z,2022-03-30T05:56:33Z
17522,MD2B35305NCK08772,TEL,UPDATE SKIPPED,2022-03-25T10:00:14Z,2022-03-25T14:01:09Z
17523,MD2B35305NCK08772,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-25T09:17:08Z
17524,MD2B35305NCK08772,TEL,UPDATE SKIPPED,2022-01-14T01:30:52Z,2022-01-15T06:09:44Z
17525,MD2B3530XNCK08539,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17526,MD2B3530XNCK08539,VCU,UPDATE_COMPLETED,2022-03-22T15:58:18Z,2022-03-31T14:20:46Z
17527,MD2B3530XNCK08539,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-22T14:12:28Z
17528,MD2B3530XNCK08539,TEL,UPDATE SKIPPED,2022-01-14T01:10:27Z,2022-01-14T01:13:56Z
17529,MD2B35305NCK08545,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-28T13:07:21Z
17530,MD2B35305NCK08545,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-24T00:32:55Z
17531,MD2B35305NCK08545,VCU,UPDATE_COMPLETED,2022-03-22T15:00:33Z,2022-03-27T02:35:37Z
17532,MD2B35305NCK08545,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-22T13:28:49Z
17533,MD2B35305NCK08545,TEL,UPDATE SKIPPED,2022-01-13T11:57:09Z,2022-01-14T01:06:43Z
17534,MD2B35308NCK08376,TEL,UPDATE_COMPLETED,2022-05-05T06:20:50Z,2022-05-07T06:27:58Z
17535,MD2B35308NCK08376,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-21T00:19:43Z
17536,MD2B35308NCK08376,VCU,UPDATE SKIPPED,2022-03-19T08:58:31Z,2022-03-19T22:51:53Z
17537,MD2B35308NCK08376,TEL,UPDATE SKIPPED,2022-03-17T13:13:35Z,2022-03-17T22:57:31Z
17538,MD2B35308NCK08376,TEL,UPDATE SKIPPED,2022-03-17T08:27:45Z,2022-03-17T08:32:42Z
17539,MD2B35308NCK08376,TEL,UPDATE SKIPPED,2022-03-17T05:03:06Z,2022-03-17T05:19:07Z
17540,MD2B35308NCK08376,TEL,UPDATE SKIPPED,2022-01-13T09:35:37Z,2022-01-13T09:39:05Z
17541,MD2B35302NCK08065,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-27T12:45:24Z
17542,MD2B35302NCK08065,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-27T05:45:42Z
17543,MD2B35302NCK08065,VCU,UPDATE_COMPLETED,2022-03-23T13:52:50Z,2022-03-30T15:59:47Z
17544,MD2B35302NCK08065,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-23T13:50:18Z
17545,MD2B35302NCK08065,TEL,UPDATE SKIPPED,2022-01-13T09:28:44Z,2022-01-13T09:31:23Z
17546,MD2B35308NCK08555,TEL,UPDATE SKIPPED,2022-05-23T13:11:10Z,2022-05-23T13:24:36Z
17547,MD2B35308NCK08555,TEL,REQUEST_PENDING,2022-05-23T13:08:10Z,None
17548,MD2B35308NCK08555,TEL,NVM CORRUPTION,2022-03-16T09:00:49Z,2022-03-21T16:53:22Z
17549,MD2B35308NCK08555,TEL,UPDATE SKIPPED,2022-01-13T08:31:08Z,2022-01-13T08:36:23Z
17550,MD2B35304NCK08553,MCU,UPDATE_ABORTED,2022-05-25T04:35:39Z,2022-05-30T04:16:30Z
17551,MD2B35304NCK08553,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-23T02:20:38Z
17552,MD2B35304NCK08553,VCU,UPDATE_COMPLETED,2022-03-23T03:30:29Z,2022-03-25T02:25:08Z
17553,MD2B35304NCK08553,TEL,UPDATE_COMPLETED,2022-03-17T13:13:35Z,2022-03-23T02:13:00Z
17554,MD2B35304NCK08553,TEL,UPDATE SKIPPED,2022-03-09T06:42:38Z,2022-03-09T08:00:44Z
17555,MD2B35304NCK08553,TEL,UPTANE PROVISIONING,2022-03-08T13:08:51Z,2022-03-08T13:25:14Z
17556,MD2B35304NCK08553,TEL,UPDATE SKIPPED,2022-01-13T08:16:43Z,2022-01-13T08:19:14Z
17557,MD2B35302NCK08552,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-28T18:25:02Z
17558,MD2B35302NCK08552,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-05-11T03:40:37Z
17559,MD2B35302NCK08552,VCU,UPDATE_COMPLETED,2022-03-28T16:39:52Z,2022-04-07T20:40:28Z
17560,MD2B35302NCK08552,TEL,UPDATE SKIPPED,2022-03-28T06:15:16Z,2022-03-28T16:03:16Z
17561,MD2B35302NCK08552,TEL,UPDATE_FAILED,2022-03-16T09:00:49Z,2022-03-28T05:34:28Z
17562,MD2B35302NCK08552,TEL,UPDATE SKIPPED,2022-03-15T09:11:06Z,2022-03-15T09:40:24Z
17563,MD2B35302NCK08552,TEL,UPDATE SKIPPED,2022-01-13T08:10:58Z,2022-01-13T08:13:30Z
17564,MD2B35302NCK08549,MCU,UPDATE_COMPLETED,2022-05-25T04:35:39Z,2022-05-27T16:51:51Z
17565,MD2B35302NCK08549,TEL,UPDATE_COMPLETED,2022-05-06T15:53:04Z,2022-05-06T16:35:26Z
17566,MD2B35302NCK08549,TEL,UPDATE_FAILED,2022-05-05T06:20:50Z,2022-05-06T15:52:12Z
17567,MD2B35302NCK08549,VCU,UPDATE_COMPLETED,2022-04-21T07:00:32Z,2022-04-21T18:06:38Z
17568,MD2B35302NCK08549,VCU,UPDATE_FAILED,2022-04-19T18:21:19Z,2022-04-20T16:36:38Z
17569,MD2B35302NCK08549,VCU,UPDATE_COMPLETED,2022-03-26T17:21:38Z,2022-04-07T18:08:47Z
17570,MD2B35302NCK08549,VCU,UPDATE_FAILED,2022-03-26T15:00:15Z,2022-03-26T16:43:05Z
17571,MD2B35302NCK08549,TEL,UPDATE_COMPLETED,2022-03-16T09:00:49Z,2022-03-26T14:56:15Z
17572,MD2B35302NCK08549,TEL,UPDATE SKIPPED,2022-03-11T10:51:20Z,2022-03-11T11:03:51Z
17573,MD2B35302NCK08549,TEL,UPDATE SKIPPED,2022-01-13T08:04:19Z,2022-01-13T08:07:01Z
17574,MD2B35303NCK08494,TEL,UPDATE_COMPLETED,2022-05-05T06:20:50Z,2022-06-09T11:18:15Z
17575,MD2B35303NCK08494,VCU,UPDATE_COMPLETED,2022-04-19T18:21:19Z,2022-04-21T15:46:43Z
17576,MD2B35303NCK08494,VCU,UPDATE_COMPLETED,2022-03-28T14:30:17Z,2022-03-29T10:43:16Z
17577,MD2B35303NCK08494,TEL,UPDATE_COMPLETED,2022-03-21T16:03:11Z,2022-03-28T13:57:49Z
17578,MD2B35303NCK08494,TEL,UPDATE_FAILED,2022-03-17T13:13:35Z,2022-03-21T15:13:16Z
17579,MD2B35303NCK08494,TEL,UPDATE SKIPPED,2022-01-13T07:57:00Z,2022-01-13T08:00:31Z
17580,MD2B35303NCK08558,VCU,REQUEST_PENDING,2022-04-19T18:21:19Z,None
17581,MD2B35303NCK08558,VCU,UPDATE_COMPLETED,2022-03-19T15:25:29Z,2022-04-07T17:26:21Z
